,name,province,climate_id,station_id,wmo_id,tc_id,latitude_decimal_degrees,longitude_decimal_degrees,latitude,longitude,elevation_m,start_date,end_date,T_high_avg_nan,T_min_nan,T_low_avg_nan,T_max_nan,period_T_low_nan,period_T_high_nan,T_min_year_nan,day_nan,T_max_year_nan,month_nan,n_almanac_rows
1534,NARAMATA,BRITISH COLUMBIA,1125381,1026,,,49.55,-119.57,493302400.0,-1193415600.0,411.0,1971.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534
1535,NICKLEN LAKE,BRITISH COLUMBIA,1125570,1027,,,50.13,-119.0,500800000.0,-1190000000.0,1317.0,1990.0,1997.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535
1536,NICOLA LAKE,BRITISH COLUMBIA,1125585,1028,,,50.15,-120.65,500900000.0,-1203900000.0,646.2,1878.0,1918.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536
1537,NICOLA LAKE,BRITISH COLUMBIA,1125586,1029,,,50.25,-120.45,501500000.0,-1202700000.0,633.1,1979.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537
1538,NICOLA LAKE W END,BRITISH COLUMBIA,1125590,1030,,,50.17,-120.63,501000000.0,-1203800000.0,642.0,1984.0,1992.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538
1539,OKANAGAN CENTRE,BRITISH COLUMBIA,1125700,1032,,,50.06,-119.45,500322100.0,-1192642400.0,501.0,1925.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539
1540,OKANAGAN FALLS,BRITISH COLUMBIA,1125701,1033,,,49.35,-119.53,492100000.0,-1193200000.0,502.9,1965.0,1968.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1540
1541,OKANAGAN LAKE,BRITISH COLUMBIA,1125702,8175,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1541
1542,OKANAGAN MISSION,BRITISH COLUMBIA,1125703,1034,,,49.8,-119.52,494800000.0,-1193100000.0,408.4,1970.0,1985.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1542
1543,OKANAGAN MISSION TOZER,BRITISH COLUMBIA,1125707,1035,,,49.82,-119.48,494900000.0,-1192900000.0,359.0,1984.0,1992.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543
1544,OK FALLS MCLEAN CRK,BRITISH COLUMBIA,1125712,1036,,,49.35,-119.53,492100000.0,-1193200000.0,455.1,1982.0,1991.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544
1545,OLIVER,BRITISH COLUMBIA,1125760,1037,,,49.17,-119.56,490957000.0,-1193351000.0,315.2,1938.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545
1546,OLIVER A,BRITISH COLUMBIA,1125762,8176,,,49.18,-119.57,491100000.0,-1193400000.0,303.3,,,,,,,,,,,,,1546
1547,OLIVER EAST,BRITISH COLUMBIA,1125765,1038,,,49.18,-119.53,491100000.0,-1193200000.0,335.3,1962.0,1967.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1547
1548,OLIVER STP,BRITISH COLUMBIA,1125766,1039,,,49.18,-119.54,491044500.0,-1193240900.0,297.2,1924.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548
1549,OLIVER 3,BRITISH COLUMBIA,1125779,6836,,,49.18,-119.55,491100000.0,-1193300000.0,280.0,1991.0,1995.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549
1550,OLIVER TEST,BRITISH COLUMBIA,11257F5,10147,,,49.23,-119.56,491355000.0,-1193347000.0,400.0,,,,,,,,,,,,,1550
1551,OLIVER MONASHEE VINEYARD,BRITISH COLUMBIA,11257FN,1031,,,49.12,-119.55,490700000.0,-1193300000.0,374.9,1978.0,1978.0,366.0,249.0,366.0,249.0,244.0,244.0,249.0,244.0,249.0,244.0,1551
1552,OSOYOOS,BRITISH COLUMBIA,1125850,1040,,,49.03,-119.43,490200000.0,-1192600000.0,297.0,1954.0,1991.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552
1553,OSOYOOS CS,BRITISH COLUMBIA,1125852,1041,71215.0,WYY,49.03,-119.44,490142000.0,-1192628000.0,282.9,1990.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553
1554,OSOYOOS EAST,BRITISH COLUMBIA,1125855,1042,,,49.02,-119.43,490100000.0,-1192600000.0,329.2,1962.0,1964.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1554
1555,OSOYOOS WEST,BRITISH COLUMBIA,1125865,1043,,,49.03,-119.44,490155000.0,-1192634000.0,297.2,1967.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555
1556,OSPREY LAKE,BRITISH COLUMBIA,1125880,1044,,,49.7,-120.18,494200000.0,-1201100000.0,1099.1,1928.0,1952.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556
1557,OYAMA,BRITISH COLUMBIA,1125907,1045,,,50.11,-119.37,500651000.0,-1192200700.0,440.0,1965.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557
1558,OKANAGAN FALLS 2S,BRITISH COLUMBIA,1125G0A,1018,,,49.32,-119.55,491900000.0,-1193300000.0,335.3,1970.0,1982.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1558
1559,MISSION CREEK IHD,BRITISH COLUMBIA,1125J90,8174,,,49.98,-118.87,495900000.0,-1185200000.0,1783.1,,,,,,,,,,,,,1559
1560,PEACHLAND,BRITISH COLUMBIA,1126070,1046,,,49.78,-119.72,494700000.0,-1194300000.0,345.0,1971.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560
1561,PEACHLAND,BRITISH COLUMBIA,1126071,1047,,,49.78,-119.71,494658010.0,-1194252050.0,351.0,1973.0,1981.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561
1562,PEACHLAND BRENDA MINES,BRITISH COLUMBIA,1126077,1048,,,49.87,-120.0,495200000.0,-1200000000.0,1520.0,1968.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562
1563,PEACHLAND GREATA RANCH,BRITISH COLUMBIA,1126078,26994,,,49.7,-119.74,494201200.0,-1194428200.0,398.0,1994.0,2008.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563
1564,PEACHLAND MINOS ROCK,BRITISH COLUMBIA,1126079,1049,,,49.77,-119.75,494600000.0,-1194500000.0,609.9,1982.0,1982.0,366.0,246.0,366.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,1564
1565,PEACHLAND TREPANIER CR,BRITISH COLUMBIA,1126080,1050,,,49.78,-119.83,494700000.0,-1195000000.0,548.6,1924.0,1943.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1565
1566,PENNASK LAKE LODGE,BRITISH COLUMBIA,1126135,1051,,,50.0,-120.15,500000000.0,-1200900000.0,1420.4,1970.0,1972.0,366.0,366.0,366.0,366.0,213.0,213.0,366.0,213.0,366.0,213.0,1566
1567,PENTICTON,BRITISH COLUMBIA,1126145,1052,,,49.48,-119.58,492900000.0,-1193500000.0,347.5,1907.0,1965.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567
1568,PENTICTON A,BRITISH COLUMBIA,1126146,50269,71889.0,YYF,49.46,-119.6,492745000.0,-1193608000.0,344.4,2012.0,2015.0,366.0,1.0,366.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1568
1569,PENTICTON A,BRITISH COLUMBIA,1126150,1053,71889.0,YYF,49.46,-119.6,492747000.0,-1193608000.0,344.42,1941.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569
1570,PENTICTON SEWAGE PLANT,BRITISH COLUMBIA,1126160,1054,,,49.5,-119.6,493000000.0,-1193600000.0,344.1,1954.0,1969.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1570
1571,PRINCETON,BRITISH COLUMBIA,1126505,1055,,,49.43,-120.5,492600000.0,-1203000000.0,632.5,1893.0,1942.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571
1572,PRINCETON A,BRITISH COLUMBIA,1126510,1056,,YDC,49.47,-120.51,492804000.0,-1203045000.0,701.65,1936.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572
1573,PRINCETON A,BRITISH COLUMBIA,1126511,51439,,YDC,49.47,-120.51,492804000.0,-1203045000.0,701.6,2013.0,2015.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,1573
1574,PRINCETON 8NE,BRITISH COLUMBIA,1126514,1057,,,49.53,-120.43,493200000.0,-1202600000.0,975.4,1971.0,1984.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1574
1575,PRINCETON A,BRITISH COLUMBIA,1126518,52958,,YDC,49.47,-120.51,492804000.0,-1203045000.0,701.6,2014.0,2015.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,1575
1576,RUTLAND MISSION CREEK,BRITISH COLUMBIA,1126915,1058,,,49.97,-119.45,495800000.0,-1192700000.0,914.4,1926.0,1947.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576
1577,RORISON RANCH,BRITISH COLUMBIA,1126HNG,10117,,,50.56,-120.87,503330000.0,-1205219000.0,1141.0,,,,,,,,,,,,,1577
1578,SIMILKAMEEN COPPER MTN,BRITISH COLUMBIA,1127358,1059,,,49.33,-120.52,492000000.0,-1203100000.0,1229.0,1980.0,1995.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578
1579,SIMILKAMEEN MINE,BRITISH COLUMBIA,1127360,1060,,,49.35,-120.55,492100000.0,-1203300000.0,940.0,1974.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579
1580,SUMMERLAND,BRITISH COLUMBIA,1127798,1061,,,49.6,-119.67,493600000.0,-1194000000.0,335.3,1907.0,1923.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580
1581,SUMMERLAND CDA,BRITISH COLUMBIA,1127800,1062,,,49.57,-119.65,493400000.0,-1193900000.0,454.2,1916.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581
1582,SUMMERLAND CDA EL,BRITISH COLUMBIA,1127830,1063,,,49.57,-119.63,493400000.0,-1193800000.0,345.9,1949.0,1964.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582
1583,VERNON,BRITISH COLUMBIA,1128550,1064,,,50.25,-119.27,501500000.0,-1191600000.0,421.5,1893.0,1960.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583
1584,VERNON,BRITISH COLUMBIA,1128551,1065,,,50.23,-119.28,501400000.0,-1191700000.0,556.0,1971.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584
1585,VERNON BELLA VISTA,BRITISH COLUMBIA,1128553,1066,,,50.26,-119.31,501551300.0,-1191836300.0,427.0,1984.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585
1586,VERNON BX,BRITISH COLUMBIA,1128554,1067,,,50.28,-119.22,501700000.0,-1191300000.0,518.2,1960.0,1966.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586
1587,VERNON COLDSTREAM RANCH,BRITISH COLUMBIA,1128580,1068,,,50.22,-119.2,501300000.0,-1191200000.0,482.2,1900.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587
1588,VERNON CS,BRITISH COLUMBIA,1128581,6837,,,50.22,-119.19,501323900.0,-1191136800.0,482.0,1991.0,2008.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588
1589,VERNON AUTO,BRITISH COLUMBIA,1128582,46987,71115.0,WJV,50.22,-119.19,501323900.0,-1191136700.0,482.0,2005.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589
1590,VERNON NORTH,BRITISH COLUMBIA,1128583,1069,,,50.34,-119.27,502039600.0,-1191617000.0,538.0,1990.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590
1591,VERNON SILVER STAR LODGE,BRITISH COLUMBIA,1128584,1070,,,50.36,-119.06,502132500.0,-1190322300.0,1585.6,1970.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591
1592,VERNON SOUTHWEST,BRITISH COLUMBIA,1128585,1071,,,50.23,-119.37,501400000.0,-1192200000.0,370.0,1966.0,1991.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592
1593,VERNON SWAN LAKE,BRITISH COLUMBIA,1128586,26996,,,50.3,-119.27,501800000.0,-1191600000.0,490.0,1994.0,2007.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1593
1594,WESTBANK,BRITISH COLUMBIA,1128758,1072,,,49.83,-119.63,495000000.0,-1193800000.0,520.9,1981.0,1996.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594
1595,WESTBANK IRRIGATION,BRITISH COLUMBIA,1128759,1073,,,49.83,-119.63,495000000.0,-1193800000.0,420.9,1983.0,1986.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595
1596,WHITE LAKE,BRITISH COLUMBIA,1128908,8177,,,49.57,-119.42,493400000.0,-1192500000.0,,,,,,,,,,,,,,1596
1597,WINFIELD,BRITISH COLUMBIA,1128958,1074,,,50.04,-119.42,500212100.0,-1192454300.0,502.9,1971.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597
1598,WINFIELD WOOD LAKE,BRITISH COLUMBIA,1128959,1075,,,50.05,-119.38,500300000.0,-1192300000.0,457.2,1969.0,1971.0,366.0,366.0,366.0,366.0,1.0,1.0,366.0,1.0,366.0,1.0,1598
1599,WOODS LAKE,BRITISH COLUMBIA,1128983,1076,,,50.05,-119.45,500300000.0,-1192700000.0,405.4,1915.0,1939.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599
1600,THE WART,BRITISH COLUMBIA,1128JE8,10189,,,49.88,-120.35,495300000.0,-1202100000.0,1615.0,,,,,,,,,,,,,1600
1601,CARRS LANDING,BRITISH COLUMBIA,112ADB0,8161,,,50.13,-119.43,500800000.0,-1192600000.0,685.8,,,,,,,,,,,,,1601
1602,CRANSTON,BRITISH COLUMBIA,112BAJ0,10135,,,49.11,-119.58,490635000.0,-1193450000.0,366.0,,,,,,,,,,,,,1602
1603,KELOWNA N GLENMORE,BRITISH COLUMBIA,112C991,977,,,49.93,-119.43,495600000.0,-1192600000.0,451.0,1984.0,1986.0,366.0,1.0,366.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1603
1604,KELOKA,BRITISH COLUMBIA,112C9K6,10144,,,49.86,-119.44,495122000.0,-1192625000.0,421.0,,,,,,,,,,,,,1604
1605,MISSION CREEK SNOW STATION,BRITISH COLUMBIA,112E190,9709,,,49.93,-118.93,495600000.0,-1185600000.0,1780.0,,,,,,,,,,,,,1605
1606,OKANAGAN CENTRE CAMP RD,BRITISH COLUMBIA,112E700,978,,,50.05,-119.43,500300000.0,-1192600000.0,445.0,1984.0,1988.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606
1607,MISSION VALLEY,BRITISH COLUMBIA,112EA9J,8162,,,49.85,-119.55,495100000.0,-1193300000.0,365.8,,,,,,,,,,,,,1607
1608,PEACHLAND WIND,BRITISH COLUMBIA,112F080,10852,,WPW,49.78,-119.73,494700000.0,-1194400000.0,343.0,,,,,,,,,,,,,1608
1609,PENTICTON 2,BRITISH COLUMBIA,112F164,10148,,,49.64,-119.37,493820000.0,-1192210000.0,1570.0,,,,,,,,,,,,,1609
1610,PRINCETON CS,BRITISH COLUMBIA,112FN0M,6834,71032.0,WPR,49.47,-120.51,492754000.0,-1203036000.0,696.5,1992.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610
1611,SUMMERLAND CS,BRITISH COLUMBIA,112G8L1,979,71768.0,WUS,49.56,-119.65,493345200.0,-1193855300.0,454.2,1990.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611
1612,VERNON SOUTH,BRITISH COLUMBIA,112HEHD,980,,,50.25,-119.27,501500000.0,-1191600000.0,381.0,1974.0,1978.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612
1613,CHENG,BRITISH COLUMBIA,112J50L,10133,,,49.6,-119.42,493615000.0,-1192515000.0,1804.0,,,,,,,,,,,,,1613
1614,COLDWATER,BRITISH COLUMBIA,112JPP2,10056,,,49.65,-121.02,493900000.0,-1210100000.0,1110.0,,,,,,,,,,,,,1614
1615,ELKHART LODGE HIGHWAY 97C,BRITISH COLUMBIA,112K653,6835,,,49.93,-120.35,495600000.0,-1202100000.0,1615.0,1992.0,1995.0,366.0,1.0,366.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1615
1616,GEEN,BRITISH COLUMBIA,112L0P8,10138,,,49.81,-119.49,494845000.0,-1192925000.0,400.0,,,,,,,,,,,,,1616
1617,INKANEEP 3,BRITISH COLUMBIA,112LFNK,10141,,,49.21,-119.52,491225000.0,-1193118000.0,351.0,,,,,,,,,,,,,1617
1618,HOLT,BRITISH COLUMBIA,112LN1K,10140,,,49.09,-119.71,490523000.0,-1194239000.0,395.0,,,,,,,,,,,,,1618
1619,MCCOLLOCH JCT.,BRITISH COLUMBIA,112M9G2,9652,,,49.77,-119.12,494600000.0,-1190700000.0,1220.0,,,,,,,,,,,,,1619
1620,OLIVER ROCKCLIFF,BRITISH COLUMBIA,112N765,981,,,49.17,-119.57,491000000.0,-1193400000.0,332.0,1989.0,1989.0,366.0,366.0,366.0,366.0,274.0,274.0,366.0,274.0,366.0,274.0,1620
1621,STEFFANS RANCH,BRITISH COLUMBIA,112P70E,10118,,,50.27,-120.83,501608000.0,-1205001000.0,994.0,,,,,,,,,,,,,1621
1622,ANARCHIST MOUNTAIN,BRITISH COLUMBIA,113043M,9647,,,49.02,-119.2,490100000.0,-1191200000.0,1220.0,,,,,,,,,,,,,1622
1623,BEAVERDELL,BRITISH COLUMBIA,1130770,1077,,,49.42,-119.11,492521600.0,-1190618000.0,780.0,1925.0,2000.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1623
1624,BEAVERDELL NORTH,BRITISH COLUMBIA,1130771,1078,,,49.48,-119.05,492842000.0,-1190249200.0,838.2,1975.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624
1625,BIG WHITE,BRITISH COLUMBIA,1130874,1079,,,49.73,-118.93,494400000.0,-1185600000.0,1841.0,1981.0,1999.0,366.0,2.0,366.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1625
1626,BIG WHITE MTN LODGE,BRITISH COLUMBIA,1130875,1080,,,49.73,-118.93,494400000.0,-1185600000.0,1844.0,1965.0,1968.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626
1627,BRIDESVILLE,BRITISH COLUMBIA,1130975,1081,,,49.05,-119.17,490300000.0,-1191000000.0,1187.0,1957.0,1994.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627
1628,BEAVERDELL,BRITISH COLUMBIA,1130PFR,10071,,,49.42,-119.11,492521006.0,-1190618000.0,780.0,,,,,,,,,,,,,1628
1629,CARMI,BRITISH COLUMBIA,1131410,1082,,,49.5,-119.08,493000000.0,-1190500000.0,1244.8,1924.0,1969.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629
1630,CHRISTIAN VALLEY,BRITISH COLUMBIA,1131615,1083,,,49.65,-118.75,493900000.0,-1184500000.0,804.7,1972.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630
1631,GRAND FORKS,BRITISH COLUMBIA,1133270,1084,,,49.03,-118.47,490134200.0,-1182756400.0,531.9,1941.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631
1632,GRAND FORKS A,BRITISH COLUMBIA,1133271,1085,,,49.03,-118.45,490200000.0,-1182700000.0,530.4,1936.0,1940.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632
1633,GRAND FORKS HARDY MTN,BRITISH COLUMBIA,1133273,50579,,,49.04,-118.49,490214032.0,-1182929077.0,623.0,2012.0,2015.0,366.0,366.0,366.0,366.0,129.0,129.0,366.0,129.0,366.0,129.0,1633
1634,GRAND FORKS PHOENIX,BRITISH COLUMBIA,1133274,1086,,,49.1,-118.58,490600000.0,-1183500000.0,1414.3,1970.0,1977.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634
1635,GRAND FORKS RAYFIELD,BRITISH COLUMBIA,1133275,1087,,,49.02,-118.47,490100000.0,-1182800000.0,523.0,1909.0,1990.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635
1636,GREENWOOD,BRITISH COLUMBIA,1133300,1088,,,49.1,-118.68,490600000.0,-1184100000.0,762.8,1911.0,1990.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636
1637,KETTLE VALLEY BCFS,BRITISH COLUMBIA,1134130,1089,,,49.07,-118.93,490400000.0,-1185600000.0,594.7,1972.0,1980.0,366.0,3.0,366.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1637
1638,LYNCH CREEK,BRITISH COLUMBIA,1134735,1090,,,49.25,-118.43,491500000.0,-1182600000.0,548.6,1924.0,1948.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1638
1639,MCCULLOCH JUNCTION,BRITISH COLUMBIA,1134R80,10073,,,49.77,-119.12,494600000.0,-1190700000.0,1220.0,,,,,,,,,,,,,1639
1640,MIDWAY,BRITISH COLUMBIA,1135126,1091,,,49.0,-118.77,490013264.0,-1184618507.0,571.0,1987.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640
1641,ROCK CREEK,BRITISH COLUMBIA,1136812,1092,,,49.07,-119.02,490400000.0,-1190100000.0,609.6,1912.0,1947.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641
1642,ROCK CREEK MT BALDY,BRITISH COLUMBIA,1136813,1093,,,49.12,-119.16,490700000.0,-1190927000.0,1174.0,1988.0,2000.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642
1643,ROCK CREEK WEST,BRITISH COLUMBIA,1136815,1094,,,49.05,-119.07,490300000.0,-1190400000.0,975.4,1963.0,1967.0,366.0,11.0,366.0,3.0,0.0,0.0,11.0,0.0,3.0,0.0,1643
1644,WESTBRIDGE,BRITISH COLUMBIA,1138760,8179,,,49.18,-118.98,491100000.0,-1185900000.0,630.9,,,,,,,,,,,,,1644
1645,EHOLT,BRITISH COLUMBIA,113BF47,9650,,,49.15,-118.55,490900000.0,-1183300000.0,950.0,,,,,,,,,,,,,1645
1646,MONASHEE,BRITISH COLUMBIA,113EJR6,9656,,,0.0,0.0,0.0,0.0,1158.0,,,,,,,,,,,,,1646
1647,TRAPPING CREEK,BRITISH COLUMBIA,113HBL0,8178,,,49.65,-118.95,493900000.0,-1185700000.0,1158.2,,,,,,,,,,,,,1647
1648,CHAIN PIT,BRITISH COLUMBIA,113JMFQ,9651,,,49.22,-119.02,491300000.0,-1190100000.0,760.0,,,,,,,,,,,,,1648
1649,GREENWOOD,BRITISH COLUMBIA,113LBRR,10072,,,49.1,-118.68,490600000.0,-1184100000.0,760.0,,,,,,,,,,,,,1649
1650,GRAND FORKS,BRITISH COLUMBIA,113LKFR,9645,,,49.02,-118.43,490100000.0,-1182600000.0,520.0,,,,,,,,,,,,,1650
1651,ARGENTA,BRITISH COLUMBIA,1140448,1099,,,50.17,-116.93,501000000.0,-1165600000.0,548.6,1957.0,1974.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651
1652,BILLINGS,BRITISH COLUMBIA,1140876,1100,,,49.02,-118.23,490100600.0,-1181342300.0,519.0,1984.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652
1653,BIRCHBANK,BRITISH COLUMBIA,1140877,1101,,,49.17,-117.72,491000000.0,-1174300000.0,469.4,1924.0,1945.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1653
1654,BONNINGTON FALLS,BRITISH COLUMBIA,1140903,1102,,,49.45,-117.48,492700000.0,-1172900000.0,457.2,1924.0,1939.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,1654
1655,BOSWELL,BRITISH COLUMBIA,1140905,1103,,,49.48,-116.75,492900000.0,-1164500000.0,573.0,1911.0,1940.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655
1656,ARROW RESERVOIR AT NAKUSP,BRITISH COLUMBIA,1140E09,9631,,,50.23,-117.78,501400000.0,-1174700000.0,445.0,,,,,,,,,,,,,1656
1657,ARROW RESERVOIR AT FAUQUIER,BRITISH COLUMBIA,1140N0Q,9627,,,49.87,-118.07,495200000.0,-1180400000.0,445.0,,,,,,,,,,,,,1657
1658,BOMBI PIT,BRITISH COLUMBIA,1140R0J,9640,,,49.25,-117.53,491500000.0,-1173200000.0,1220.0,,,,,,,,,,,,,1658
1659,CASTLEGAR,BRITISH COLUMBIA,1141450,1104,,,49.33,-117.67,492000000.0,-1174000000.0,434.3,1916.0,1963.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659
1660,CASTLEGAR A,BRITISH COLUMBIA,1141455,1105,,YCG,49.3,-117.63,491747000.0,-1173757000.0,495.6,1954.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660
1661,CASTLEGAR A,BRITISH COLUMBIA,1141456,51458,,YCG,49.3,-117.63,491746000.0,-1173757000.0,495.6,2013.0,2015.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,1661
1662,CASTLEGAR BCHPA DAM,BRITISH COLUMBIA,1141457,1106,,,49.34,-117.77,492036300.0,-1174626900.0,435.0,1969.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662
